"","city","metric","region","metro_size","display_title","Season","seasonal_average","lq_rank"
"1866","Minneapolis","downtown","Midwest","medium","Minneapolis, MN","Season_12",0.413995737077862,62
"1867","Indianapolis","downtown","Midwest","large","Indianapolis, IN","Season_13",0.413836913564367,62
"1868","Portland","downtown","Pacific","medium","Portland, OR","Season_9",0.413264205882938,196
"1869","Philadelphia","relative","Northeast","large","Philadelphia, PA","Season_2",0.413,163
"1870","Detroit","downtown","Midwest","medium","Detroit, MI","Season_6",0.412857142857143,189
"1871","Boston","relative","Northeast","medium","Boston, MA","Season_2",0.412727272727273,164
"1872","Cleveland","downtown","Midwest","medium","Cleveland, OH","Season_4",0.412727272727273,172
"1873","Seattle","downtown","Pacific","large","Seattle, WA","Season_4",0.412222222222222,173
"1874","Vancouver","downtown","Canada","medium","Vancouver, BC","Season_1",0.412222222222222,171
"1875","Cleveland","downtown","Midwest","medium","Cleveland, OH","Season_7",0.411428571428571,194
"1876","Seattle","downtown","Pacific","large","Seattle, WA","Season_10",0.410665161559123,56
"1877","Ottawa","downtown","Canada","large","Ottawa, ON","Season_10",0.410478158367913,57
"1878","Boston","downtown","Northeast","medium","Boston, MA","Season_5",0.40875,177
"1879","Columbus","downtown","Midwest","large","Columbus, OH","Season_6",0.408461538461538,190
"1880","Indianapolis","downtown","Midwest","large","Indianapolis, IN","Season_2",0.408181818181818,165
"1881","Philadelphia","downtown","Northeast","large","Philadelphia, PA","Season_4",0.408181818181818,174
"1882","New York","relative","Northeast","large","New York, NY","Season_1",0.407777777777778,172
"1883","Indianapolis","downtown","Midwest","large","Indianapolis, IN","Season_12",0.407629235714074,63
"1884","Vancouver","downtown","Canada","medium","Vancouver, BC","Season_3",0.4075,180
"1885","New York","relative","Northeast","large","New York, NY","Season_3",0.407272727272727,181
"1886","Philadelphia","downtown","Northeast","large","Philadelphia, PA","Season_1",0.404166666666667,173
"1887","Toronto","downtown","Canada","large","Toronto, ON","Season_7",0.404,195
"1888","Cincinnati","downtown","Midwest","medium","Cincinnati, OH","Season_2",0.402727272727273,166
"1889","Louisville","downtown","Midwest","medium","Louisville, KY","Season_7",0.4025,196
"1890","Chicago","relative","Midwest","large","Chicago, IL","Season_5",0.4025,178
"1891","Portland","relative","Pacific","medium","Portland, OR","Season_3",0.402222222222222,182
"1892","Philadelphia","downtown","Northeast","large","Philadelphia, PA","Season_10",0.402160245756014,58
"1893","Nashville","relative","Southeast","large","Nashville, TN","Season_1",0.401818181818182,174
"1894","New Orleans","relative","Southeast","medium","New Orleans, LA","Season_1",0.4015,175
"1895","Toronto","downtown","Canada","large","Toronto, ON","Season_10",0.400816305267287,59
"1896","Edmonton","downtown","Canada","large","Edmonton, AB","Season_4",0.4,175
"1897","Nashville","relative","Southeast","large","Nashville, TN","Season_2",0.4,167
"1898","Louisville","downtown","Midwest","medium","Louisville, KY","Season_11",0.399951264621644,62
"1899","Louisville","downtown","Midwest","medium","Louisville, KY","Season_10",0.399647559785161,60
"1900","Columbus","downtown","Midwest","large","Columbus, OH","Season_1",0.399444444444444,176
"1901","Halifax","downtown","Canada","medium","Halifax, NS","Season_2",0.399090909090909,168
"1902","Vancouver","downtown","Canada","medium","Vancouver, BC","Season_6",0.399090909090909,191
"1903","Boston","downtown","Northeast","medium","Boston, MA","Season_3",0.398888888888889,183
"1904","Portland","downtown","Pacific","medium","Portland, OR","Season_12",0.398568245840202,64
"1905","Austin","downtown","Southwest","large","Austin, TX","Season_2",0.398181818181818,169
"1906","Minneapolis","downtown","Midwest","medium","Minneapolis, MN","Season_13",0.398062782502174,63
"1907","Houston","downtown","Southwest","large","Houston, TX","Season_2",0.398,170
"1908","Seattle","downtown","Pacific","large","Seattle, WA","Season_5",0.397777777777778,179
"1909","Indianapolis","downtown","Midwest","large","Indianapolis, IN","Season_3",0.3975,184
"1910","Montreal","downtown","Canada","large","Montreal, QC","Season_10",0.395728219947801,61
"1911","Chicago","relative","Midwest","large","Chicago, IL","Season_1",0.3955,177
"1912","Minneapolis","downtown","Midwest","medium","Minneapolis, MN","Season_10",0.395096722300145,62
"1913","Cincinnati","downtown","Midwest","medium","Cincinnati, OH","Season_1",0.395,178
"1914","Cleveland","relative","Midwest","medium","Cleveland, OH","Season_6",0.395,192
"1915","Montreal","downtown","Canada","large","Montreal, QC","Season_7",0.394444444444444,197
"1916","Toronto","downtown","Canada","large","Toronto, ON","Season_1",0.392222222222222,179
"1917","Kansas City","downtown","Midwest","medium","Kansas City, MO","Season_4",0.391666666666667,176
"1918","Calgary","downtown","Canada","large","Calgary, AB","Season_5",0.39125,180
"1919","Cleveland","relative","Midwest","medium","Cleveland, OH","Season_5",0.389230769230769,181
"1920","San Antonio","relative","Southwest","large","San Antonio, TX","Season_1",0.389166666666667,180
"1921","San Francisco","relative","Pacific","large","San Francisco, CA","Season_5",0.38875,182
"1922","Portland","relative","Pacific","medium","Portland, OR","Season_4",0.387272727272727,177
"1923","Ottawa","downtown","Canada","large","Ottawa, ON","Season_8",0.384617830130465,194
"1924","Cleveland","downtown","Midwest","medium","Cleveland, OH","Season_3",0.384545454545455,185
"1925","St Louis","downtown","Midwest","medium","St. Louis, MO","Season_12",0.383543946362056,65
"1926","Atlanta","relative","Southeast","medium","Atlanta, GA","Season_4",0.383333333333333,178
"1927","Calgary","downtown","Canada","large","Calgary, AB","Season_2",0.383333333333333,171
"1928","Edmonton","downtown","Canada","large","Edmonton, AB","Season_5",0.383333333333333,183
"1929","San Francisco","relative","Pacific","large","San Francisco, CA","Season_4",0.383,179
"1930","Quebec","downtown","Canada","medium","Quebec, QC","Season_1",0.381363636363636,181
"1931","Montreal","downtown","Canada","large","Montreal, QC","Season_1",0.380555555555556,182
"1932","Cleveland","downtown","Midwest","medium","Cleveland, OH","Season_11",0.379214405306,63
"1933","Detroit","downtown","Midwest","medium","Detroit, MI","Season_3",0.379090909090909,186
"1934","Minneapolis","downtown","Midwest","medium","Minneapolis, MN","Season_6",0.379,193
"1935","Portland","downtown","Pacific","medium","Portland, OR","Season_5",0.378888888888889,184
"1936","Indianapolis","downtown","Midwest","large","Indianapolis, IN","Season_11",0.378488587718608,64
"1937","Ottawa","downtown","Canada","large","Ottawa, ON","Season_3",0.377777777777778,187
"1938","San Francisco","relative","Pacific","large","San Francisco, CA","Season_2",0.377777777777778,172
"1939","Portland","downtown","Pacific","medium","Portland, OR","Season_2",0.3775,173
"1940","Raleigh","downtown","Southeast","medium","Raleigh, NC","Season_5",0.376666666666667,185
"1941","Minneapolis","relative","Midwest","medium","Minneapolis, MN","Season_4",0.376363636363636,180
"1942","Chicago","downtown","Midwest","large","Chicago, IL","Season_3",0.375454545454545,188
"1943","Louisville","downtown","Midwest","medium","Louisville, KY","Season_3",0.375,189
"1944","New York","relative","Northeast","large","New York, NY","Season_4",0.374545454545455,181
"1945","Portland","downtown","Pacific","medium","Portland, OR","Season_11",0.371881531809022,65
"1946","Calgary","downtown","Canada","large","Calgary, AB","Season_4",0.37,182
"1947","Chicago","downtown","Midwest","large","Chicago, IL","Season_1",0.37,183
"1948","Indianapolis","downtown","Midwest","large","Indianapolis, IN","Season_1",0.37,184
"1949","London","downtown","Canada","medium","London, ON","Season_1",0.37,185
"1950","Quebec","downtown","Canada","medium","Quebec, QC","Season_4",0.37,183
"1951","Portland","downtown","Pacific","medium","Portland, OR","Season_13",0.369172439517352,64
"1952","Seattle","downtown","Pacific","large","Seattle, WA","Season_2",0.369,174
"1953","Louisville","downtown","Midwest","medium","Louisville, KY","Season_2",0.368,175
"1954","Quebec","downtown","Canada","medium","Quebec, QC","Season_2",0.367272727272727,176
"1955","Chicago","relative","Midwest","large","Chicago, IL","Season_4",0.366666666666667,184
"1956","Columbus","relative","Midwest","large","Columbus, OH","Season_2",0.364545454545455,177
"1957","Indianapolis","downtown","Midwest","large","Indianapolis, IN","Season_10",0.363329260206438,63
"1958","Toronto","downtown","Canada","large","Toronto, ON","Season_3",0.363181818181818,190
"1959","Portland","downtown","Pacific","medium","Portland, OR","Season_8",0.362644276500476,195
"1960","Minneapolis","relative","Midwest","medium","Minneapolis, MN","Season_5",0.362,186
"1961","Portland","downtown","Pacific","medium","Portland, OR","Season_6",0.362,194
"1962","Ottawa","downtown","Canada","large","Ottawa, ON","Season_4",0.359,185
"1963","Vancouver","downtown","Canada","medium","Vancouver, BC","Season_2",0.357777777777778,178
"1964","Cleveland","downtown","Midwest","medium","Cleveland, OH","Season_13",0.3573118408799,65
"1965","New Orleans","downtown","Southeast","medium","New Orleans, LA","Season_4",0.357272727272727,186
"1966","Vancouver","downtown","Canada","medium","Vancouver, BC","Season_5",0.357142857142857,187
"1967","Cleveland","downtown","Midwest","medium","Cleveland, OH","Season_9",0.357031177935086,197
"1968","Atlanta","downtown","Southeast","medium","Atlanta, GA","Season_1",0.354,186
"1969","Minneapolis","downtown","Midwest","medium","Minneapolis, MN","Season_3",0.353181818181818,191
"1970","Austin","downtown","Southwest","large","Austin, TX","Season_1",0.3525,187
"1971","Atlanta","downtown","Southeast","medium","Atlanta, GA","Season_5",0.351818181818182,188
"1972","Ottawa","downtown","Canada","large","Ottawa, ON","Season_5",0.35,189
"1973","Detroit","relative","Midwest","medium","Detroit, MI","Season_1",0.349166666666667,188
"1974","London","downtown","Canada","medium","London, ON","Season_2",0.3475,179
"1975","Quebec","downtown","Canada","medium","Quebec, QC","Season_3",0.345833333333333,192
"1976","Detroit","downtown","Midwest","medium","Detroit, MI","Season_5",0.345555555555556,190
"1977","San Jose","downtown","Pacific","large","San Jose, CA","Season_4",0.345,187
"1978","Toronto","downtown","Canada","large","Toronto, ON","Season_8",0.340489206258399,196
"1979","San Antonio","downtown","Southwest","large","San Antonio, TX","Season_1",0.340416666666667,189
"1980","Montreal","downtown","Canada","large","Montreal, QC","Season_6",0.34,195
"1981","San Antonio","downtown","Southwest","large","San Antonio, TX","Season_2",0.34,180
"1982","St Louis","downtown","Midwest","medium","St. Louis, MO","Season_3",0.338888888888889,193
"1983","Dallas","downtown","Southwest","large","Dallas, TX","Season_1",0.338333333333333,190
"1984","San Francisco","downtown","Pacific","large","San Francisco, CA","Season_10",0.338250294073357,64
"1985","Boston","downtown","Northeast","medium","Boston, MA","Season_4",0.337,188
"1986","Minneapolis","downtown","Midwest","medium","Minneapolis, MN","Season_4",0.335714285714286,189
"1987","Toronto","downtown","Canada","large","Toronto, ON","Season_6",0.334,196
"1988","New York","downtown","Northeast","large","New York, NY","Season_3",0.3325,194
"1989","Atlanta","downtown","Southeast","medium","Atlanta, GA","Season_4",0.331818181818182,190
"1990","Montreal","downtown","Canada","large","Montreal, QC","Season_8",0.331706660998291,197
"1991","New York","downtown","Northeast","large","New York, NY","Season_5",0.33125,191
"1992","New Orleans","downtown","Southeast","medium","New Orleans, LA","Season_2",0.33,181
"1993","Minneapolis","downtown","Midwest","medium","Minneapolis, MN","Season_2",0.329,182
"1994","Raleigh","downtown","Southeast","medium","Raleigh, NC","Season_1",0.328181818181818,191
"1995","St Louis","downtown","Midwest","medium","St. Louis, MO","Season_2",0.328181818181818,183
"1996","Toronto","downtown","Canada","large","Toronto, ON","Season_2",0.328,184
"1997","San Francisco","downtown","Pacific","large","San Francisco, CA","Season_6",0.326666666666667,197
"1998","Raleigh","downtown","Southeast","medium","Raleigh, NC","Season_2",0.325833333333333,185
"1999","Toronto","downtown","Canada","large","Toronto, ON","Season_4",0.3225,191
"2000","Nashville","downtown","Southeast","large","Nashville, TN","Season_1",0.322222222222222,192
"2001","Detroit","relative","Midwest","medium","Detroit, MI","Season_2",0.321818181818182,186
"2002","Detroit","relative","Midwest","medium","Detroit, MI","Season_4",0.32,192
"2003","San Francisco","downtown","Pacific","large","San Francisco, CA","Season_13",0.319468949182248,66
"2004","Portland","downtown","Pacific","medium","Portland, OR","Season_3",0.319444444444444,195
"2005","Atlanta","downtown","Southeast","medium","Atlanta, GA","Season_2",0.318181818181818,187
"2006","San Francisco","downtown","Pacific","large","San Francisco, CA","Season_12",0.317797977014494,66
"2007","Quebec","downtown","Canada","medium","Quebec, QC","Season_5",0.317777777777778,192
"2008","St Louis","downtown","Midwest","medium","St. Louis, MO","Season_1",0.317,193
"2009","Boston","downtown","Northeast","medium","Boston, MA","Season_1",0.316,194
"2010","San Francisco","downtown","Pacific","large","San Francisco, CA","Season_11",0.314012684714119,66
"2011","Cleveland","downtown","Midwest","medium","Cleveland, OH","Season_6",0.313636363636364,198
"2012","New York","downtown","Northeast","large","New York, NY","Season_1",0.313636363636364,195
"2013","Philadelphia","downtown","Northeast","large","Philadelphia, PA","Season_2",0.313,188
"2014","Toronto","downtown","Canada","large","Toronto, ON","Season_5",0.3125,193
"2015","Chicago","downtown","Midwest","large","Chicago, IL","Season_5",0.311428571428571,194
"2016","Portland","downtown","Pacific","medium","Portland, OR","Season_10",0.311134620613885,65
"2017","Chicago","relative","Midwest","large","Chicago, IL","Season_2",0.31,189
"2018","San Francisco","downtown","Pacific","large","San Francisco, CA","Season_9",0.307947503202195,198
"2019","Portland","downtown","Pacific","medium","Portland, OR","Season_4",0.306666666666667,193
"2020","New York","relative","Northeast","large","New York, NY","Season_2",0.305,190
"2021","Atlanta","downtown","Southeast","medium","Atlanta, GA","Season_3",0.299444444444444,196
"2022","New York","downtown","Northeast","large","New York, NY","Season_4",0.298888888888889,194
"2023","Columbus","downtown","Midwest","large","Columbus, OH","Season_2",0.298333333333333,191
"2024","San Francisco","downtown","Pacific","large","San Francisco, CA","Season_1",0.2955,196
